#       q          E0lin        Elin         E2lin      E0loop220    E0loop130    E0loop22     E0loop13     E2loop22     E2loop13      E1loop       E3loop         Xi          Zeta          Chi        U10lin         U3           U11          U20          V10          V12          X10          Y10          X20          Y20     
1.229162e+01 1.075461e+02 7.768999e+01 6.924552e+00 3.755310e+00 1.947944e+01 3.067689e-01 3.367119e+00 2.331859e-01 1.557479e+00 -3.527394e+01 -1.502867e+01 2.523959e-01 4.395486e-02 8.091308e-02 -2.043435e+00 -1.658976e-01 -5.593239e-01 -2.911985e-01 1.090965e-02 1.160661e-01 9.397259e+00 5.944187e+00 1.269479e+00 -1.102987e+00
1.232847e+01 1.075461e+02 7.761474e+01 6.937555e+00 3.755310e+00 1.947944e+01 3.051977e-01 3.354921e+00 2.326651e-01 1.555697e+00 -3.532105e+01 -1.504840e+01 2.510568e-01 4.362737e-02 8.034297e-02 -2.040486e+00 -1.650945e-01 -5.564985e-01 -2.894908e-01 1.068675e-02 1.153091e-01 9.404060e+00 5.933644e+00 1.266644e+00 -1.101151e+00
1.236543e+01 1.075461e+02 7.753937e+01 6.950557e+00 3.755310e+00 1.947944e+01 3.036317e-01 3.342746e+00 2.321439e-01 1.553908e+00 -3.536801e+01 -1.506807e+01 2.497233e-01 4.330213e-02 7.977627e-02 -2.037532e+00 -1.642942e-01 -5.536835e-01 -2.877938e-01 1.047340e-02 1.145555e-01 9.410850e+00 5.923083e+00 1.263807e+00 -1.099310e+00
1.240250e+01 1.075461e+02 7.746389e+01 6.963559e+00 3.755310e+00 1.947944e+01 3.020707e-01 3.330594e+00 2.316223e-01 1.552113e+00 -3.541481e+01 -1.508767e+01 2.483955e-01 4.297914e-02 7.921296e-02 -2.034575e+00 -1.634966e-01 -5.508789e-01 -2.861054e-01 1.026422e-02 1.138054e-01 9.417629e+00 5.912506e+00 1.260967e+00 -1.097463e+00
1.243969e+01 1.075461e+02 7.738829e+01 6.976561e+00 3.755310e+00 1.947944e+01 3.005149e-01 3.318464e+00 2.311003e-01 1.550311e+00 -3.546145e+01 -1.510721e+01 2.470734e-01 4.265837e-02 7.865302e-02 -2.031614e+00 -1.627018e-01 -5.480845e-01 -2.844232e-01 1.005306e-02 1.130587e-01 9.424396e+00 5.901912e+00 1.258125e+00 -1.095610e+00
1.247698e+01 1.075461e+02 7.731257e+01 6.989562e+00 3.755310e+00 1.947944e+01 2.989643e-01 3.306358e+00 2.305778e-01 1.548502e+00 -3.550794e+01 -1.512669e+01 2.457568e-01 4.233982e-02 7.809644e-02 -2.028650e+00 -1.619097e-01 -5.453005e-01 -2.827459e-01 9.836860e-03 1.123154e-01 9.431153e+00 5.891302e+00 1.255280e+00 -1.093752e+00
1.251439e+01 1.075461e+02 7.723674e+01 7.002562e+00 3.755310e+00 1.947944e+01 2.974188e-01 3.294274e+00 2.300548e-01 1.546687e+00 -3.555427e+01 -1.514609e+01 2.444459e-01 4.202347e-02 7.754321e-02 -2.025681e+00 -1.611204e-01 -5.425268e-01 -2.810740e-01 9.616843e-03 1.115756e-01 9.437898e+00 5.880674e+00 1.252433e+00 -1.091889e+00
1.255191e+01 1.075461e+02 7.716079e+01 7.015562e+00 3.755310e+00 1.947944e+01 2.958785e-01 3.282213e+00 2.295314e-01 1.544866e+00 -3.560044e+01 -1.516544e+01 2.431405e-01 4.170930e-02 7.699330e-02 -2.022709e+00 -1.603339e-01 -5.397634e-01 -2.794091e-01 9.397390e-03 1.108392e-01 9.444632e+00 5.870030e+00 1.249583e+00 -1.090020e+00
1.258954e+01 1.075461e+02 7.708473e+01 7.028560e+00 3.755310e+00 1.947944e+01 2.943433e-01 3.270175e+00 2.290074e-01 1.543037e+00 -3.564644e+01 -1.518471e+01 2.418407e-01 4.139731e-02 7.644671e-02 -2.019732e+00 -1.595500e-01 -5.370103e-01 -2.777532e-01 9.183675e-03 1.101061e-01 9.451355e+00 5.859369e+00 1.246731e+00 -1.088145e+00
1.262729e+01 1.075461e+02 7.700855e+01 7.041558e+00 3.755310e+00 1.947944e+01 2.928134e-01 3.258160e+00 2.284830e-01 1.541203e+00 -3.569229e+01 -1.520391e+01 2.405465e-01 4.108747e-02 7.590341e-02 -2.016752e+00 -1.587689e-01 -5.342674e-01 -2.761076e-01 8.978690e-03 1.093765e-01 9.458066e+00 5.848691e+00 1.243876e+00 -1.086265e+00
1.266515e+01 1.075461e+02 7.693226e+01 7.054554e+00 3.755310e+00 1.947944e+01 2.912885e-01 3.246168e+00 2.279583e-01 1.539361e+00 -3.573798e+01 -1.522305e+01 2.392577e-01 4.077978e-02 7.536339e-02 -2.013769e+00 -1.579906e-01 -5.315347e-01 -2.744718e-01 8.780756e-03 1.086503e-01 9.464766e+00 5.837997e+00 1.241019e+00 -1.084380e+00
1.270312e+01 1.075461e+02 7.685585e+01 7.067549e+00 3.755310e+00 1.947944e+01 2.897687e-01 3.234199e+00 2.274331e-01 1.537514e+00 -3.578350e+01 -1.524213e+01 2.379745e-01 4.047422e-02 7.482664e-02 -2.010781e+00 -1.572150e-01 -5.288123e-01 -2.728434e-01 8.583703e-03 1.079274e-01 9.471455e+00 5.827288e+00 1.238160e+00 -1.082489e+00
1.274121e+01 1.075461e+02 7.677932e+01 7.080542e+00 3.755310e+00 1.947944e+01 2.882540e-01 3.222253e+00 2.269076e-01 1.535659e+00 -3.582886e+01 -1.526113e+01 2.366968e-01 4.017077e-02 7.429314e-02 -2.007790e+00 -1.564421e-01 -5.261001e-01 -2.712197e-01 8.380787e-03 1.072079e-01 9.478133e+00 5.816563e+00 1.235299e+00 -1.080593e+00
1.277941e+01 1.075461e+02 7.670268e+01 7.093534e+00 3.755310e+00 1.947944e+01 2.867445e-01 3.210330e+00 2.263816e-01 1.533799e+00 -3.587405e+01 -1.528007e+01 2.354245e-01 3.986943e-02 7.376288e-02 -2.004795e+00 -1.556719e-01 -5.233980e-01 -2.696000e-01 8.170361e-03 1.064918e-01 9.484799e+00 5.805821e+00 1.232435e+00 -1.078692e+00
1.281772e+01 1.075461e+02 7.662592e+01 7.106524e+00 3.755310e+00 1.947944e+01 2.852401e-01 3.198431e+00 2.258552e-01 1.531932e+00 -3.591908e+01 -1.529894e+01 2.341577e-01 3.957017e-02 7.323584e-02 -2.001797e+00 -1.549044e-01 -5.207061e-01 -2.679866e-01 7.958284e-03 1.057791e-01 9.491454e+00 5.795064e+00 1.229569e+00 -1.076786e+00
1.285615e+01 1.075461e+02 7.654905e+01 7.119512e+00 3.755310e+00 1.947944e+01 2.837410e-01 3.186555e+00 2.253283e-01 1.530058e+00 -3.596394e+01 -1.531773e+01 2.328963e-01 3.927299e-02 7.271200e-02 -1.998795e+00 -1.541397e-01 -5.180243e-01 -2.663832e-01 7.753975e-03 1.050697e-01 9.498098e+00 5.784291e+00 1.226701e+00 -1.074874e+00
1.289469e+01 1.075461e+02 7.647207e+01 7.132499e+00 3.755310e+00 1.947944e+01 2.822469e-01 3.174701e+00 2.248011e-01 1.528178e+00 -3.600863e+01 -1.533646e+01 2.316403e-01 3.897788e-02 7.219136e-02 -1.995789e+00 -1.533776e-01 -5.153527e-01 -2.647917e-01 7.562418e-03 1.043637e-01 9.504730e+00 5.773502e+00 1.223831e+00 -1.072957e+00
1.293335e+01 1.075461e+02 7.639497e+01 7.145483e+00 3.755310e+00 1.947944e+01 2.807580e-01 3.162872e+00 2.242735e-01 1.526292e+00 -3.605315e+01 -1.535512e+01 2.303898e-01 3.868481e-02 7.167389e-02 -1.992780e+00 -1.526183e-01 -5.126911e-01 -2.632103e-01 7.379228e-03 1.036610e-01 9.511351e+00 5.762699e+00 1.220958e+00 -1.071035e+00
1.297213e+01 1.075461e+02 7.631776e+01 7.158465e+00 3.755310e+00 1.947944e+01 2.792740e-01 3.151065e+00 2.237456e-01 1.524399e+00 -3.609750e+01 -1.537370e+01 2.291446e-01 3.839378e-02 7.115958e-02 -1.989767e+00 -1.518617e-01 -5.100397e-01 -2.616347e-01 7.193777e-03 1.029617e-01 9.517961e+00 5.751880e+00 1.218084e+00 -1.069107e+00
1.301102e+01 1.075461e+02 7.624043e+01 7.171444e+00 3.755310e+00 1.947944e+01 2.777952e-01 3.139282e+00 2.232174e-01 1.522500e+00 -3.614169e+01 -1.539222e+01 2.279048e-01 3.810477e-02 7.064842e-02 -1.986750e+00 -1.511077e-01 -5.073982e-01 -2.600617e-01 6.998318e-03 1.022657e-01 9.524559e+00 5.741047e+00 1.215207e+00 -1.067175e+00
1.305003e+01 1.075461e+02 7.616299e+01 7.184422e+00 3.755310e+00 1.947944e+01 2.763215e-01 3.127522e+00 2.226887e-01 1.520595e+00 -3.618569e+01 -1.541067e+01 2.266704e-01 3.781778e-02 7.014038e-02 -1.983730e+00 -1.503565e-01 -5.047669e-01 -2.584923e-01 6.794974e-03 1.015730e-01 9.531145e+00 5.730199e+00 1.212329e+00 -1.065237e+00
1.308916e+01 1.075461e+02 7.608543e+01 7.197396e+00 3.755310e+00 1.947944e+01 2.748529e-01 3.115786e+00 2.221597e-01 1.518684e+00 -3.622953e+01 -1.542904e+01 2.254412e-01 3.753278e-02 6.963546e-02 -1.980706e+00 -1.496079e-01 -5.021455e-01 -2.569303e-01 6.594003e-03 1.008836e-01 9.537721e+00 5.719335e+00 1.209449e+00 -1.063295e+00
1.312840e+01 1.075461e+02 7.600776e+01 7.210368e+00 3.755310e+00 1.947944e+01 2.733896e-01 3.104073e+00 2.216302e-01 1.516766e+00 -3.627319e+01 -1.544734e+01 2.242174e-01 3.724976e-02 6.913364e-02 -1.977679e+00 -1.488620e-01 -4.995342e-01 -2.553794e-01 6.404849e-03 1.001976e-01 9.544285e+00 5.708456e+00 1.206566e+00 -1.061347e+00
1.316776e+01 1.075461e+02 7.592998e+01 7.223337e+00 3.755310e+00 1.947944e+01 2.719313e-01 3.092384e+00 2.211004e-01 1.514842e+00 -3.631667e+01 -1.546556e+01 2.229989e-01 3.696872e-02 6.863491e-02 -1.974649e+00 -1.481188e-01 -4.969328e-01 -2.538400e-01 6.228000e-03 9.951478e-02 9.550837e+00 5.697563e+00 1.203682e+00 -1.059394e+00
1.320724e+01 1.075461e+02 7.585208e+01 7.236303e+00 3.755310e+00 1.947944e+01 2.704780e-01 3.080718e+00 2.205704e-01 1.512912e+00 -3.635998e+01 -1.548372e+01 2.217857e-01 3.668964e-02 6.813924e-02 -1.971615e+00 -1.473783e-01 -4.943414e-01 -2.523086e-01 6.055032e-03 9.883530e-02 9.557378e+00 5.686656e+00 1.200796e+00 -1.057437e+00
1.324684e+01 1.075461e+02 7.577407e+01 7.249266e+00 3.755310e+00 1.947944e+01 2.690298e-01 3.069075e+00 2.200400e-01 1.510975e+00 -3.640312e+01 -1.550180e+01 2.205778e-01 3.641250e-02 6.764663e-02 -1.968577e+00 -1.466404e-01 -4.917599e-01 -2.507815e-01 5.876182e-03 9.815910e-02 9.563907e+00 5.675735e+00 1.197909e+00 -1.055474e+00
1.328655e+01 1.075461e+02 7.569595e+01 7.262226e+00 3.755310e+00 1.947944e+01 2.675866e-01 3.057457e+00 2.195094e-01 1.509033e+00 -3.644607e+01 -1.551981e+01 2.193751e-01 3.613730e-02 6.715705e-02 -1.965537e+00 -1.459052e-01 -4.891883e-01 -2.492574e-01 5.688506e-03 9.748617e-02 9.570425e+00 5.664799e+00 1.195019e+00 -1.053507e+00
1.332639e+01 1.075461e+02 7.561771e+01 7.275183e+00 3.755310e+00 1.947944e+01 2.661486e-01 3.045862e+00 2.189784e-01 1.507084e+00 -3.648885e+01 -1.553774e+01 2.181777e-01 3.586402e-02 6.667049e-02 -1.962492e+00 -1.451727e-01 -4.866266e-01 -2.477385e-01 5.497381e-03 9.681650e-02 9.576932e+00 5.653849e+00 1.192128e+00 -1.051534e+00
1.336634e+01 1.075461e+02 7.553936e+01 7.288136e+00 3.755310e+00 1.947944e+01 2.647158e-01 3.034290e+00 2.184470e-01 1.505129e+00 -3.653145e+01 -1.555560e+01 2.169854e-01 3.559265e-02 6.618694e-02 -1.959445e+00 -1.444428e-01 -4.840748e-01 -2.462280e-01 5.311273e-03 9.615010e-02 9.583427e+00 5.642885e+00 1.189235e+00 -1.049557e+00
1.340642e+01 1.075461e+02 7.546090e+01 7.301085e+00 3.755310e+00 1.947944e+01 2.632880e-01 3.022743e+00 2.179152e-01 1.503168e+00 -3.657386e+01 -1.557338e+01 2.157984e-01 3.532318e-02 6.570638e-02 -1.956394e+00 -1.437155e-01 -4.815329e-01 -2.447277e-01 5.134806e-03 9.548694e-02 9.589911e+00 5.631907e+00 1.186340e+00 -1.047575e+00
1.344661e+01 1.075461e+02 7.538232e+01 7.314031e+00 3.755310e+00 1.947944e+01 2.618653e-01 3.011219e+00 2.173832e-01 1.501201e+00 -3.661609e+01 -1.559109e+01 2.146166e-01 3.505560e-02 6.522880e-02 -1.953339e+00 -1.429909e-01 -4.790008e-01 -2.432371e-01 4.966162e-03 9.482702e-02 9.596383e+00 5.620916e+00 1.183444e+00 -1.045589e+00
1.348693e+01 1.075461e+02 7.530364e+01 7.326972e+00 3.755310e+00 1.947944e+01 2.604477e-01 2.999718e+00 2.168510e-01 1.499228e+00 -3.665814e+01 -1.560872e+01 2.134399e-01 3.478989e-02 6.475417e-02 -1.950282e+00 -1.422690e-01 -4.764785e-01 -2.417537e-01 4.799475e-03 9.417034e-02 9.602843e+00 5.609911e+00 1.180547e+00 -1.043597e+00
1.352736e+01 1.075461e+02 7.522484e+01 7.339910e+00 3.755310e+00 1.947944e+01 2.590350e-01 2.988242e+00 2.163185e-01 1.497248e+00 -3.670001e+01 -1.562628e+01 2.122685e-01 3.452604e-02 6.428249e-02 -1.947221e+00 -1.415496e-01 -4.739660e-01 -2.402756e-01 4.629447e-03 9.351688e-02 9.609292e+00 5.598893e+00 1.177647e+00 -1.041601e+00
1.356792e+01 1.075461e+02 7.514593e+01 7.352844e+00 3.755310e+00 1.947944e+01 2.576274e-01 2.976790e+00 2.157857e-01 1.495263e+00 -3.674169e+01 -1.564376e+01 2.111021e-01 3.426404e-02 6.381374e-02 -1.944157e+00 -1.408329e-01 -4.714633e-01 -2.388020e-01 4.454290e-03 9.286663e-02 9.615729e+00 5.587861e+00 1.174746e+00 -1.039600e+00
1.360860e+01 1.075461e+02 7.506690e+01 7.365773e+00 3.755310e+00 1.947944e+01 2.562249e-01 2.965361e+00 2.152526e-01 1.493272e+00 -3.678319e+01 -1.566117e+01 2.099409e-01 3.400388e-02 6.334790e-02 -1.941089e+00 -1.401189e-01 -4.689703e-01 -2.373339e-01 4.276249e-03 9.221960e-02 9.622155e+00 5.576817e+00 1.171844e+00 -1.037594e+00
1.364940e+01 1.075461e+02 7.498777e+01 7.378698e+00 3.755310e+00 1.947944e+01 2.548276e-01 2.953956e+00 2.147192e-01 1.491274e+00 -3.682450e+01 -1.567849e+01 2.087848e-01 3.374554e-02 6.288496e-02 -1.938019e+00 -1.394074e-01 -4.664871e-01 -2.358732e-01 4.100086e-03 9.157576e-02 9.628569e+00 5.565759e+00 1.168941e+00 -1.035584e+00
1.369032e+01 1.075461e+02 7.490852e+01 7.391618e+00 3.755310e+00 1.947944e+01 2.534353e-01 2.942575e+00 2.141855e-01 1.489271e+00 -3.686562e+01 -1.569574e+01 2.076338e-01 3.348902e-02 6.242491e-02 -1.934945e+00 -1.386986e-01 -4.640136e-01 -2.344216e-01 3.930622e-03 9.093511e-02 9.634972e+00 5.554688e+00 1.166036e+00 -1.033569e+00
1.373137e+01 1.075461e+02 7.482916e+01 7.404534e+00 3.755310e+00 1.947944e+01 2.520480e-01 2.931218e+00 2.136516e-01 1.487262e+00 -3.690655e+01 -1.571291e+01 2.064879e-01 3.323431e-02 6.196773e-02 -1.931868e+00 -1.379924e-01 -4.615498e-01 -2.329801e-01 3.769703e-03 9.029765e-02 9.641363e+00 5.543604e+00 1.163129e+00 -1.031550e+00
1.377254e+01 1.075461e+02 7.474969e+01 7.417445e+00 3.755310e+00 1.947944e+01 2.506657e-01 2.919885e+00 2.131175e-01 1.485247e+00 -3.694730e+01 -1.573001e+01 2.053471e-01 3.298138e-02 6.151340e-02 -1.928788e+00 -1.372888e-01 -4.590957e-01 -2.315473e-01 3.614285e-03 8.966336e-02 9.647743e+00 5.532508e+00 1.160221e+00 -1.029526e+00
1.381383e+01 1.075461e+02 7.467011e+01 7.430351e+00 3.755310e+00 1.947944e+01 2.492884e-01 2.908576e+00 2.125832e-01 1.483226e+00 -3.698785e+01 -1.574702e+01 2.042113e-01 3.273024e-02 6.106191e-02 -1.925704e+00 -1.365878e-01 -4.566513e-01 -2.301204e-01 3.457612e-03 8.903224e-02 9.654110e+00 5.521399e+00 1.157312e+00 -1.027498e+00
1.385524e+01 1.075461e+02 7.459042e+01 7.443252e+00 3.755310e+00 1.947944e+01 2.479161e-01 2.897292e+00 2.120486e-01 1.481199e+00 -3.702822e+01 -1.576396e+01 2.030805e-01 3.248086e-02 6.061325e-02 -1.922618e+00 -1.358894e-01 -4.542165e-01 -2.286970e-01 3.293993e-03 8.840428e-02 9.660467e+00 5.510279e+00 1.154402e+00 -1.025465e+00
1.389678e+01 1.075461e+02 7.451062e+01 7.456148e+00 3.755310e+00 1.947944e+01 2.465489e-01 2.886031e+00 2.115139e-01 1.479166e+00 -3.706839e+01 -1.578082e+01 2.019548e-01 3.223324e-02 6.016741e-02 -1.919528e+00 -1.351936e-01 -4.517914e-01 -2.272774e-01 3.123963e-03 8.777947e-02 9.666811e+00 5.499146e+00 1.151491e+00 -1.023427e+00
1.393845e+01 1.075461e+02 7.443071e+01 7.469039e+00 3.755310e+00 1.947944e+01 2.451868e-01 2.874794e+00 2.109788e-01 1.477128e+00 -3.710837e+01 -1.579759e+01 2.008341e-01 3.198736e-02 5.972436e-02 -1.916436e+00 -1.345004e-01 -4.493758e-01 -2.258642e-01 2.954960e-03 8.715781e-02 9.673144e+00 5.488001e+00 1.148578e+00 -1.021386e+00
1.398024e+01 1.075461e+02 7.435069e+01 7.481924e+00 3.755310e+00 1.947944e+01 2.438297e-01 2.863582e+00 2.104435e-01 1.475083e+00 -3.714815e+01 -1.581429e+01 1.997183e-01 3.174322e-02 5.928410e-02 -1.913340e+00 -1.338098e-01 -4.469699e-01 -2.244612e-01 2.795764e-03 8.653928e-02 9.679465e+00 5.476843e+00 1.145664e+00 -1.019340e+00
1.402215e+01 1.075461e+02 7.427056e+01 7.494803e+00 3.755310e+00 1.947944e+01 2.424776e-01 2.852393e+00 2.099080e-01 1.473033e+00 -3.718773e+01 -1.583090e+01 1.986075e-01 3.150080e-02 5.884662e-02 -1.910241e+00 -1.331217e-01 -4.445735e-01 -2.230691e-01 2.648770e-03 8.592388e-02 9.685775e+00 5.465674e+00 1.142750e+00 -1.017289e+00
1.406419e+01 1.075461e+02 7.419031e+01 7.507677e+00 3.755310e+00 1.947944e+01 2.411305e-01 2.841229e+00 2.093723e-01 1.470977e+00 -3.722713e+01 -1.584744e+01 1.975017e-01 3.126009e-02 5.841189e-02 -1.907140e+00 -1.324363e-01 -4.421866e-01 -2.216855e-01 2.507223e-03 8.531160e-02 9.692073e+00 5.454494e+00 1.139834e+00 -1.015235e+00
1.410636e+01 1.075461e+02 7.410996e+01 7.520545e+00 3.755310e+00 1.947944e+01 2.397883e-01 2.830089e+00 2.088366e-01 1.468916e+00 -3.726632e+01 -1.586389e+01 1.964008e-01 3.102108e-02 5.797990e-02 -1.904035e+00 -1.317534e-01 -4.398093e-01 -2.203062e-01 2.360539e-03 8.470243e-02 9.698359e+00 5.443302e+00 1.136917e+00 -1.013176e+00
1.414865e+01 1.075461e+02 7.402950e+01 7.533406e+00 3.755310e+00 1.947944e+01 2.384510e-01 2.818974e+00 2.083007e-01 1.466848e+00 -3.730532e+01 -1.588026e+01 1.953049e-01 3.078376e-02 5.755064e-02 -1.900928e+00 -1.310731e-01 -4.374416e-01 -2.189290e-01 2.203524e-03 8.409637e-02 9.704633e+00 5.432099e+00 1.133999e+00 -1.011112e+00
1.419107e+01 1.075461e+02 7.394893e+01 7.546262e+00 3.755310e+00 1.947944e+01 2.371188e-01 2.807882e+00 2.077645e-01 1.464775e+00 -3.734412e+01 -1.589655e+01 1.942138e-01 3.054812e-02 5.712411e-02 -1.897817e+00 -1.303953e-01 -4.350833e-01 -2.175558e-01 2.041048e-03 8.349340e-02 9.710896e+00 5.420885e+00 1.131080e+00 -1.009045e+00
1.423362e+01 1.075461e+02 7.386825e+01 7.559112e+00 3.755310e+00 1.947944e+01 2.357917e-01 2.796815e+00 2.072281e-01 1.462696e+00 -3.738271e+01 -1.591276e+01 1.931276e-01 3.031414e-02 5.670027e-02 -1.894704e+00 -1.297202e-01 -4.327344e-01 -2.161908e-01 1.883825e-03 8.289352e-02 9.717147e+00 5.409659e+00 1.128160e+00 -1.006973e+00
1.427629e+01 1.075461e+02 7.378746e+01 7.571955e+00 3.755310e+00 1.947944e+01 2.344696e-01 2.785772e+00 2.066916e-01 1.460612e+00 -3.742110e+01 -1.592888e+01 1.920463e-01 3.008182e-02 5.627913e-02 -1.891587e+00 -1.290475e-01 -4.303951e-01 -2.148367e-01 1.739009e-03 8.229672e-02 9.723387e+00 5.398422e+00 1.125240e+00 -1.004898e+00
1.431910e+01 1.075461e+02 7.370656e+01 7.584791e+00 3.755310e+00 1.947944e+01 2.331524e-01 2.774754e+00 2.061549e-01 1.458522e+00 -3.745930e+01 -1.594492e+01 1.909699e-01 2.985115e-02 5.586066e-02 -1.888468e+00 -1.283775e-01 -4.280651e-01 -2.134926e-01 1.604200e-03 8.170300e-02 9.729615e+00 5.387174e+00 1.122318e+00 -1.002818e+00
1.436203e+01 1.075461e+02 7.362556e+01 7.597621e+00 3.755310e+00 1.947944e+01 2.318401e-01 2.763760e+00 2.056181e-01 1.456427e+00 -3.749729e+01 -1.596088e+01 1.898982e-01 2.962211e-02 5.544485e-02 -1.885346e+00 -1.277099e-01 -4.257446e-01 -2.121550e-01 1.470004e-03 8.111233e-02 9.735830e+00 5.375916e+00 1.119396e+00 -1.000734e+00
1.440509e+01 1.075461e+02 7.354444e+01 7.610444e+00 3.755310e+00 1.947944e+01 2.305327e-01 2.752791e+00 2.050813e-01 1.454325e+00 -3.753508e+01 -1.597675e+01 1.888315e-01 2.939469e-02 5.503169e-02 -1.882221e+00 -1.270449e-01 -4.234334e-01 -2.108207e-01 1.328340e-03 8.052472e-02 9.742035e+00 5.364647e+00 1.116473e+00 -9.986459e-01
1.444827e+01 1.075461e+02 7.346322e+01 7.623260e+00 3.755310e+00 1.947944e+01 2.292303e-01 2.741845e+00 2.045443e-01 1.452219e+00 -3.757266e+01 -1.599254e+01 1.877695e-01 2.916889e-02 5.462117e-02 -1.879093e+00 -1.263825e-01 -4.211316e-01 -2.094896e-01 1.178867e-03 7.994016e-02 9.748227e+00 5.353369e+00 1.113549e+00 -9.965539e-01
1.449159e+01 1.075461e+02 7.338189e+01 7.636069e+00 3.755310e+00 1.947944e+01 2.279329e-01 2.730925e+00 2.040071e-01 1.450107e+00 -3.761004e+01 -1.600824e+01 1.867123e-01 2.894469e-02 5.421326e-02 -1.875963e+00 -1.257225e-01 -4.188392e-01 -2.081642e-01 1.028259e-03 7.935863e-02 9.754408e+00 5.342079e+00 1.110625e+00 -9.944579e-01
1.453504e+01 1.075461e+02 7.330045e+01 7.648870e+00 3.755310e+00 1.947944e+01 2.266405e-01 2.720029e+00 2.034697e-01 1.447989e+00 -3.764721e+01 -1.602386e+01 1.856599e-01 2.872209e-02 5.380797e-02 -1.872830e+00 -1.250652e-01 -4.165560e-01 -2.068475e-01 8.841045e-04 7.878014e-02 9.760577e+00 5.330779e+00 1.107700e+00 -9.923581e-01
1.457862e+01 1.075461e+02 7.321890e+01 7.661665e+00 3.755310e+00 1.947944e+01 2.253531e-01 2.709157e+00 2.029322e-01 1.445866e+00 -3.768417e+01 -1.603939e+01 1.846122e-01 2.850106e-02 5.340526e-02 -1.869694e+00 -1.244103e-01 -4.142822e-01 -2.055404e-01 7.491067e-04 7.820466e-02 9.766734e+00 5.319469e+00 1.104774e+00 -9.902543e-01
1.462233e+01 1.075461e+02 7.313725e+01 7.674452e+00 3.755310e+00 1.947944e+01 2.240705e-01 2.698310e+00 2.023946e-01 1.443737e+00 -3.772093e+01 -1.605484e+01 1.835694e-01 2.828161e-02 5.300513e-02 -1.866555e+00 -1.237579e-01 -4.120177e-01 -2.042419e-01 6.201361e-04 7.763220e-02 9.772879e+00 5.308149e+00 1.101848e+00 -9.881466e-01
1.466617e+01 1.075461e+02 7.305549e+01 7.687231e+00 3.755310e+00 1.947944e+01 2.227928e-01 2.687487e+00 2.018570e-01 1.441603e+00 -3.775747e+01 -1.607021e+01 1.825312e-01 2.806372e-02 5.260757e-02 -1.863413e+00 -1.231081e-01 -4.097624e-01 -2.029497e-01 4.914244e-04 7.706274e-02 9.779013e+00 5.296820e+00 1.098921e+00 -9.860351e-01
1.471014e+01 1.075461e+02 7.297362e+01 7.700002e+00 3.755310e+00 1.947944e+01 2.215200e-01 2.676689e+00 2.013194e-01 1.439464e+00 -3.779381e+01 -1.608548e+01 1.814978e-01 2.784738e-02 5.221256e-02 -1.860269e+00 -1.224607e-01 -4.075163e-01 -2.016621e-01 3.587082e-04 7.649627e-02 9.785134e+00 5.285482e+00 1.095994e+00 -9.839198e-01
1.475424e+01 1.075461e+02 7.289165e+01 7.712765e+00 3.755310e+00 1.947944e+01 2.202521e-01 2.665916e+00 2.007816e-01 1.437319e+00 -3.782994e+01 -1.610067e+01 1.804690e-01 2.763258e-02 5.182009e-02 -1.857123e+00 -1.218159e-01 -4.052795e-01 -2.003787e-01 2.213045e-04 7.593279e-02 9.791244e+00 5.274134e+00 1.093066e+00 -9.818007e-01
1.479848e+01 1.075461e+02 7.280957e+01 7.725521e+00 3.755310e+00 1.947944e+01 2.189892e-01 2.655167e+00 2.002438e-01 1.435169e+00 -3.786586e+01 -1.611578e+01 1.794450e-01 2.741931e-02 5.143014e-02 -1.853973e+00 -1.211735e-01 -4.030519e-01 -1.991005e-01 8.210693e-05 7.537228e-02 9.797343e+00 5.262776e+00 1.090138e+00 -9.796779e-01
1.484284e+01 1.075461e+02 7.272738e+01 7.738268e+00 3.755310e+00 1.947944e+01 2.177312e-01 2.644443e+00 1.997058e-01 1.433013e+00 -3.790156e+01 -1.613079e+01 1.784256e-01 2.720757e-02 5.104271e-02 -1.850821e+00 -1.205337e-01 -4.008334e-01 -1.978291e-01 -5.407459e-05 7.481475e-02 9.803429e+00 5.251409e+00 1.087209e+00 -9.775513e-01
1.488735e+01 1.075461e+02 7.264509e+01 7.751007e+00 3.755310e+00 1.947944e+01 2.164781e-01 2.633744e+00 1.991677e-01 1.430852e+00 -3.793704e+01 -1.614572e+01 1.774109e-01 2.699733e-02 5.065777e-02 -1.847667e+00 -1.198963e-01 -3.986242e-01 -1.965661e-01 -1.830113e-04 7.426017e-02 9.809503e+00 5.240033e+00 1.084281e+00 -9.754211e-01
1.493198e+01 1.075461e+02 7.256269e+01 7.763737e+00 3.755310e+00 1.947944e+01 2.152299e-01 2.623069e+00 1.986296e-01 1.428686e+00 -3.797232e+01 -1.616055e+01 1.764009e-01 2.678860e-02 5.027531e-02 -1.844510e+00 -1.192615e-01 -3.964240e-01 -1.953121e-01 -3.040220e-04 7.370855e-02 9.815566e+00 5.228648e+00 1.081351e+00 -9.732873e-01
1.497675e+01 1.075461e+02 7.248018e+01 7.776459e+00 3.755310e+00 1.947944e+01 2.139865e-01 2.612419e+00 1.980915e-01 1.426515e+00 -3.800738e+01 -1.617530e+01 1.753954e-01 2.658136e-02 4.989533e-02 -1.841350e+00 -1.186291e-01 -3.942330e-01 -1.940654e-01 -4.212680e-04 7.315987e-02 9.821617e+00 5.217255e+00 1.078422e+00 -9.711498e-01
