# k, R1, R2
4.611390663760445022e+03 3.436055580885996283e-06 8.525466649213368640e-07
4.654080779733731106e+03 3.356276885753100234e-06 8.328672706582426070e-07
4.697166101000755589e+03 3.278346393576454270e-06 8.136390573574180912e-07
4.740650286188828431e+03 3.202221456279326827e-06 7.948518076934890522e-07
4.784537027795146059e+03 3.127860402990481663e-06 7.764955304906323826e-07
4.828830052500299644e+03 3.055222517937425162e-06 7.585604559343799845e-07
4.873533121484791991e+03 2.984268018827885540e-06 7.410370308755941007e-07
4.918650030748390236e+03 2.914958035709582333e-06 7.239159142252843878e-07
4.964184611432436213e+03 2.847254590297955760e-06 7.071879724389242911e-07
5.010140730145231828e+03 2.781120575761853335e-06 6.908442750887530721e-07
5.056522289290345725e+03 2.716519736957708572e-06 6.748760905228907726e-07
5.103333227397958581e+03 2.653416651102553906e-06 6.592748816097811603e-07
5.150577519459365249e+03 2.591776708876356918e-06 6.440323015665957565e-07
5.198259177264489153e+03 2.531566095944815251e-06 6.291401898703429018e-07
5.246382249742511704e+03 2.472751774893457169e-06 6.145905682502622324e-07
5.294950823305754056e+03 2.415301467564142481e-06 6.003756367601757853e-07
5.343969022196647529e+03 2.359183637785551105e-06 5.864877699295073935e-07
5.393441008837915433e+03 2.304367474489095752e-06 5.729195129916373542e-07
5.443370984186091846e+03 2.250822875201816380e-06 5.596635781882618927e-07
5.493763188088217248e+03 2.198520429908407357e-06 5.467128411484934376e-07
5.544621899641839263e+03 2.147431405274224237e-06 5.340603373414245921e-07
5.595951437558435828e+03 2.097527729221427895e-06 5.216992586008264906e-07
5.647756160530116176e+03 2.048781975850787974e-06 5.096229497208049049e-07
5.700040467599701515e+03 2.001167350701554550e-06 4.978249051210983405e-07
5.752808798534349080e+03 1.954657676341948360e-06 4.862987655808023131e-07
5.806065634202520414e+03 1.909227378283312055e-06 4.750383150393268129e-07
5.859815496954442096e+03 1.864851471210722913e-06 4.640374774633454695e-07
5.914062951006198091e+03 1.821505545523114786e-06 4.532903137785405678e-07
5.968812602827258161e+03 1.779165754176324856e-06 4.427910188649961305e-07
6.024069101531658816e+03 1.737808799822292974e-06 4.325339186150451755e-07
6.079837139272743116e+03 1.697411922238041763e-06 4.225134670524328941e-07
6.136121451641669410e+03 1.657952886037938004e-06 4.127242435116486025e-07
6.192926818069505316e+03 1.619409968663191497e-06 4.031609498763113488e-07
6.250258062233032433e+03 1.581761948642427556e-06 3.938184078755189370e-07
6.308120052464436412e+03 1.544988094117280011e-06 3.846915564370184091e-07
6.366517702164663206e+03 1.509068151627345280e-06 3.757754490961924520e-07
6.425455970220607014e+03 1.473982335148669496e-06 3.670652514597378745e-07
6.484939861426275456e+03 1.439711315380155823e-06 3.585562387230131503e-07
6.544974426907739144e+03 1.406236209272492124e-06 3.502437932400455767e-07
6.605564764552009365e+03 1.373538569794228384e-06 3.421234021451329031e-07
6.666716019440013952e+03 1.341600375929645956e-06 3.341906550250891130e-07
6.728433384283451232e+03 1.310404022903437678e-06 3.264412416411159609e-07
6.790722099865694872e+03 1.279932312627088901e-06 3.188709496993404153e-07
6.853587455486904219e+03 1.250168444361995833e-06 3.114756626690644106e-07
6.917034789413123690e+03 1.221096005594608086e-06 3.042513576477818803e-07
6.981069489329548560e+03 1.192698963118825994e-06 2.971941032720457909e-07
7.045696992798104475e+03 1.164961654320991065e-06 2.903000576732638143e-07
7.110922787719147891e+03 1.137868778663064139e-06 2.835654664775317197e-07
7.176752412797423858e+03 1.111405389359511938e-06 2.769866608486350586e-07
7.243191458012483963e+03 1.085556885243524742e-06 2.705600555733267935e-07
7.310245565093299774e+03 1.060309002818470443e-06 2.642821471880606249e-07
7.377920427997371007e+03 1.035647808490317173e-06 2.581495121463163609e-07
7.446221793394169254e+03 1.011559690977076301e-06 2.521588050257171468e-07
7.515155461153211036e+03 9.880313538911894348e-07 2.463067567741040175e-07
7.584727284836514627e+03 9.650498084911159703e-07 2.405901729937995646e-07
7.654943172195617080e+03 9.426023665982465491e-07 2.350059322632678968e-07
7.725809085673322443e+03 9.206766336754117619e-07 2.295509844953948525e-07
7.797331042909966527e+03 8.992605020634481558e-07 2.242223493316570770e-07
7.869515117254361030e+03 8.783421443722076753e-07 2.190171145714240417e-07
7.942367438279611633e+03 8.579100070225115512e-07 2.139324346356616181e-07
8.015894192303568161e+03 8.379528039357363147e-07 2.089655290643504218e-07
8.090101622914094150e+03 8.184595103676572521e-07 2.041136810468911928e-07
8.164996031499342280e+03 7.994193568832701160e-07 1.993742359848215450e-07
8.240583777782794641e+03 7.808218234694830147e-07 1.947446000861648428e-07
8.316871280363253391e+03 7.626566337825408546e-07 1.902222389907695257e-07
8.393865017259980959e+03 7.449137495270919389e-07 1.858046764259490773e-07
8.471571526462739712e+03 7.275833649640082316e-07 1.814894928918234434e-07
8.549997406486916589e+03 7.106559015440069559e-07 1.772743243757268355e-07
8.629149316933942828e+03 6.941220026641989076e-07 1.731568610950450562e-07
8.709033979056755925e+03 6.779725285448471544e-07 1.691348462679177481e-07
8.789658176330478454e+03 6.621985512235896179e-07 1.652060749111885537e-07
8.871028755028553860e+03 6.467913496644200090e-07 1.613683926650302222e-07
8.953152624804051811e+03 6.317424049789057098e-07 1.576196946436850392e-07
9.036036759276348675e+03 6.170433957570540719e-07 1.539579243117549995e-07
9.119688196623410477e+03 6.026861935053228756e-07 1.503810723855024272e-07
9.204114040179372751e+03 5.886628581893916134e-07 1.468871757586205580e-07
9.289321459037761088e+03 5.749656338792778575e-07 1.434743164519488679e-07
9.375317688660186832e+03 5.615869444945025132e-07 1.401406205866340373e-07
9.462110031490869005e+03 5.485193896469827685e-07 1.368842573802038699e-07
9.549705857576667768e+03 5.357557405794960884e-07 1.337034381650954203e-07
9.638112605192854971e+03 5.232889361975003704e-07 1.305964154291208508e-07
9.727337781474872827e+03 5.111120791921744642e-07 1.275614818774159771e-07
9.817388963055735076e+03 4.992184322526452278e-07 1.245969695154050238e-07
9.908273796709350790e+03 4.876014143653462141e-07 1.217012487523210172e-07
1.000000000000000000e+04 4.762545971984976640e-07 1.188727275248348862e-07
