# k[h/Mpc]   Q1   Q2    Q3    Q5    Q8     Qs2    
# 
8.2786e-01 2.8161e+02 2.9574e+02 5.1398e+03 2.8902e+02 3.6605e+02 -1.1274e+02
8.3553e-01 2.7846e+02 2.9439e+02 5.1855e+03 2.8597e+02 3.6189e+02 -1.1159e+02
8.4326e-01 2.7537e+02 2.8944e+02 5.1330e+03 2.8295e+02 3.5777e+02 -1.1056e+02
8.5107e-01 2.7228e+02 2.8868e+02 5.1163e+03 2.7994e+02 3.5368e+02 -1.0949e+02
8.5895e-01 2.6921e+02 2.8371e+02 5.1309e+03 2.7695e+02 3.4961e+02 -1.0839e+02
8.6690e-01 2.6620e+02 2.8252e+02 5.0487e+03 2.7399e+02 3.4560e+02 -1.0740e+02
8.7493e-01 2.6314e+02 2.7851e+02 5.1174e+03 2.7103e+02 3.4159e+02 -1.0624e+02
8.8302e-01 2.6020e+02 2.7604e+02 4.9982e+03 2.6811e+02 3.3764e+02 -1.0531e+02
8.9120e-01 2.5718e+02 2.7357e+02 5.0815e+03 2.6519e+02 3.3370e+02 -1.0414e+02
8.9945e-01 2.5428e+02 2.6959e+02 4.9725e+03 2.6231e+02 3.2981e+02 -1.0321e+02
9.0778e-01 2.5132e+02 2.6855e+02 5.0218e+03 2.5944e+02 3.2594e+02 -1.0209e+02
9.1618e-01 2.4844e+02 2.6355e+02 4.9666e+03 2.5659e+02 3.2211e+02 -1.0110e+02
9.2466e-01 2.4556e+02 2.6314e+02 4.9476e+03 2.5376e+02 3.1830e+02 -1.0007e+02
9.3322e-01 2.4269e+02 2.5814e+02 4.9654e+03 2.5095e+02 3.1453e+02 -9.9001e+01
9.4186e-01 2.3989e+02 2.5723e+02 4.8757e+03 2.4816e+02 3.1080e+02 -9.8067e+01
9.5058e-01 2.3704e+02 2.5329e+02 4.9516e+03 2.4538e+02 3.0709e+02 -9.6940e+01
9.5938e-01 2.3430e+02 2.5098e+02 4.8228e+03 2.4265e+02 3.0343e+02 -9.6062e+01
9.6826e-01 2.3149e+02 2.4873e+02 4.9134e+03 2.3990e+02 2.9977e+02 -9.4930e+01
9.7723e-01 2.2880e+02 2.4477e+02 4.7970e+03 2.3721e+02 2.9617e+02 -9.4046e+01
9.8627e-01 2.2605e+02 2.4407e+02 4.8498e+03 2.3451e+02 2.9259e+02 -9.2970e+01
9.9540e-01 2.2337e+02 2.3902e+02 4.7923e+03 2.3184e+02 2.8905e+02 -9.2027e+01
1.0046e+00 2.2070e+02 2.3897e+02 4.7710e+03 2.2920e+02 2.8553e+02 -9.1050e+01
1.0139e+00 2.1804e+02 2.3395e+02 4.7923e+03 2.2656e+02 2.8204e+02 -9.0024e+01
1.0233e+00 2.1545e+02 2.3333e+02 4.6952e+03 2.2397e+02 2.7860e+02 -8.9148e+01
1.0328e+00 2.1280e+02 2.2948e+02 4.7784e+03 2.2137e+02 2.7517e+02 -8.8061e+01
1.0423e+00 2.1028e+02 2.2732e+02 4.6405e+03 2.1882e+02 2.7180e+02 -8.7244e+01
1.0520e+00 2.0767e+02 2.2531e+02 4.7382e+03 2.1626e+02 2.6842e+02 -8.6153e+01
1.0617e+00 2.0519e+02 2.2138e+02 4.6148e+03 2.1375e+02 2.6511e+02 -8.5329e+01
1.0716e+00 2.0264e+02 2.2102e+02 4.6709e+03 2.1123e+02 2.6181e+02 -8.4300e+01
1.0815e+00 2.0017e+02 2.1593e+02 4.6116e+03 2.0875e+02 2.5855e+02 -8.3412e+01
1.0915e+00 1.9771e+02 2.1625e+02 4.5880e+03 2.0629e+02 2.5532e+02 -8.2490e+01
1.1016e+00 1.9525e+02 2.1122e+02 4.6131e+03 2.0384e+02 2.5211e+02 -8.1513e+01
1.1118e+00 1.9287e+02 2.1089e+02 4.5090e+03 2.0143e+02 2.4895e+02 -8.0699e+01
1.1221e+00 1.9042e+02 2.0714e+02 4.5992e+03 1.9901e+02 2.4580e+02 -7.9658e+01
1.1325e+00 1.8810e+02 2.0514e+02 4.4528e+03 1.9665e+02 2.4270e+02 -7.8906e+01
1.1430e+00 1.8569e+02 2.0338e+02 4.5573e+03 1.9427e+02 2.3961e+02 -7.7861e+01
1.1535e+00 1.8342e+02 1.9947e+02 4.4278e+03 1.9195e+02 2.3657e+02 -7.7101e+01
1.1642e+00 1.8107e+02 1.9946e+02 4.4869e+03 1.8962e+02 2.3354e+02 -7.6124e+01
1.1750e+00 1.7880e+02 1.9434e+02 4.4264e+03 1.8732e+02 2.3056e+02 -7.5293e+01
1.1859e+00 1.7654e+02 1.9501e+02 4.4004e+03 1.8504e+02 2.2760e+02 -7.4431e+01
1.1968e+00 1.7428e+02 1.8999e+02 4.4293e+03 1.8278e+02 2.2466e+02 -7.3505e+01
1.2079e+00 1.7210e+02 1.8994e+02 4.3188e+03 1.8055e+02 2.2177e+02 -7.2757e+01
1.2191e+00 1.6985e+02 1.8631e+02 4.4156e+03 1.7832e+02 2.1889e+02 -7.1764e+01
1.2304e+00 1.6774e+02 1.8446e+02 4.2618e+03 1.7614e+02 2.1607e+02 -7.1081e+01
1.2418e+00 1.6552e+02 1.8294e+02 4.3722e+03 1.7394e+02 2.1323e+02 -7.0086e+01
1.2533e+00 1.6344e+02 1.7908e+02 4.2378e+03 1.7180e+02 2.1047e+02 -6.9391e+01
1.2649e+00 1.6129e+02 1.7940e+02 4.2991e+03 1.6965e+02 2.0770e+02 -6.8470e+01
1.2766e+00 1.5922e+02 1.7427e+02 4.2382e+03 1.6754e+02 2.0498e+02 -6.7699e+01
1.2884e+00 1.5716e+02 1.7528e+02 4.2099e+03 1.6544e+02 2.0229e+02 -6.6900e+01
1.3003e+00 1.5508e+02 1.7028e+02 4.2425e+03 1.6336e+02 1.9961e+02 -6.6030e+01
1.3124e+00 1.5311e+02 1.7050e+02 4.1266e+03 1.6132e+02 1.9698e+02 -6.5350e+01
1.3245e+00 1.5104e+02 1.6700e+02 4.2289e+03 1.5926e+02 1.9435e+02 -6.4410e+01
1.3368e+00 1.4913e+02 1.6530e+02 4.0695e+03 1.5726e+02 1.9179e+02 -6.3795e+01
1.3492e+00 1.4709e+02 1.6402e+02 4.1843e+03 1.5524e+02 1.8921e+02 -6.2854e+01
1.3617e+00 1.4521e+02 1.6020e+02 4.0467e+03 1.5328e+02 1.8670e+02 -6.2225e+01
1.3743e+00 1.4325e+02 1.6084e+02 4.1093e+03 1.5131e+02 1.8419e+02 -6.1362e+01
1.3870e+00 1.4136e+02 1.5572e+02 4.0487e+03 1.4938e+02 1.8172e+02 -6.0651e+01
1.3998e+00 1.3949e+02 1.5705e+02 4.0184e+03 1.4746e+02 1.7927e+02 -5.9915e+01
1.4128e+00 1.3760e+02 1.5210e+02 4.0541e+03 1.4555e+02 1.7685e+02 -5.9101e+01
1.4259e+00 1.3581e+02 1.5256e+02 3.9343e+03 1.4368e+02 1.7447e+02 -5.8487e+01
1.4391e+00 1.3392e+02 1.4920e+02 4.0406e+03 1.4180e+02 1.7208e+02 -5.7600e+01
1.4524e+00 1.3219e+02 1.4763e+02 3.8777e+03 1.3998e+02 1.6976e+02 -5.7052e+01
1.4658e+00 1.3034e+02 1.4660e+02 3.9952e+03 1.3813e+02 1.6742e+02 -5.6166e+01
1.4794e+00 1.2864e+02 1.4284e+02 3.8563e+03 1.3634e+02 1.6516e+02 -5.5600e+01
1.4931e+00 1.2685e+02 1.4376e+02 3.9191e+03 1.3454e+02 1.6288e+02 -5.4796e+01
1.5069e+00 1.2515e+02 1.3869e+02 3.8597e+03 1.3278e+02 1.6065e+02 -5.4145e+01
1.5209e+00 1.2345e+02 1.4028e+02 3.8276e+03 1.3103e+02 1.5844e+02 -5.3472e+01
1.5349e+00 1.2173e+02 1.3542e+02 3.8658e+03 1.2929e+02 1.5624e+02 -5.2713e+01
1.5492e+00 1.2012e+02 1.3607e+02 3.7437e+03 1.2759e+02 1.5410e+02 -5.2164e+01
1.5635e+00 1.1840e+02 1.3288e+02 3.8521e+03 1.2587e+02 1.5194e+02 -5.1332e+01
1.5780e+00 1.1685e+02 1.3143e+02 3.6883e+03 1.2422e+02 1.4985e+02 -5.0847e+01
1.5926e+00 1.1516e+02 1.3062e+02 3.8063e+03 1.2253e+02 1.4774e+02 -5.0018e+01
1.6073e+00 1.1363e+02 1.2694e+02 3.6683e+03 1.2091e+02 1.4570e+02 -4.9512e+01
1.6222e+00 1.1202e+02 1.2810e+02 3.7301e+03 1.1927e+02 1.4364e+02 -4.8768e+01
1.6372e+00 1.1048e+02 1.2311e+02 3.6728e+03 1.1767e+02 1.4163e+02 -4.8173e+01
1.6524e+00 1.0895e+02 1.2491e+02 3.6391e+03 1.1609e+02 1.3964e+02 -4.7561e+01
1.6677e+00 1.0739e+02 1.2019e+02 3.6791e+03 1.1450e+02 1.3766e+02 -4.6858e+01
1.6831e+00 1.0595e+02 1.2099e+02 3.5565e+03 1.1297e+02 1.3574e+02 -4.6370e+01
1.6987e+00 1.0439e+02 1.1798e+02 3.6653e+03 1.1140e+02 1.3379e+02 -4.5594e+01
1.7144e+00 1.0300e+02 1.1664e+02 3.5029e+03 1.0991e+02 1.3192e+02 -4.5167e+01
1.7303e+00 1.0148e+02 1.1603e+02 3.6194e+03 1.0838e+02 1.3001e+02 -4.4396e+01
1.7463e+00 1.0011e+02 1.1245e+02 3.4845e+03 1.0692e+02 1.2819e+02 -4.3945e+01
1.7625e+00 9.8645e+01 1.1380e+02 3.5440e+03 1.0543e+02 1.2634e+02 -4.3260e+01
1.7788e+00 9.7263e+01 1.0895e+02 3.4896e+03 1.0398e+02 1.2454e+02 -4.2719e+01
1.7953e+00 9.5889e+01 1.1090e+02 3.4548e+03 1.0255e+02 1.2275e+02 -4.2166e+01
1.8119e+00 9.4487e+01 1.0634e+02 3.4958e+03 1.0112e+02 1.2097e+02 -4.1516e+01
1.8287e+00 9.3195e+01 1.0725e+02 3.3748e+03 9.9733e+01 1.1925e+02 -4.1084e+01
1.8456e+00 9.1788e+01 1.0444e+02 3.4815e+03 9.8316e+01 1.1750e+02 -4.0364e+01
1.8627e+00 9.0549e+01 1.0320e+02 3.3237e+03 9.6974e+01 1.1583e+02 -3.9989e+01
1.8799e+00 8.9170e+01 1.0277e+02 3.4360e+03 9.5587e+01 1.1412e+02 -3.9275e+01
1.8973e+00 8.7947e+01 9.9317e+01 3.3069e+03 9.4270e+01 1.1248e+02 -3.8874e+01
1.9149e+00 8.6632e+01 1.0080e+02 3.3625e+03 9.2926e+01 1.1083e+02 -3.8246e+01
1.9326e+00 8.5394e+01 9.6126e+01 3.3120e+03 9.1623e+01 1.0921e+02 -3.7754e+01
1.9505e+00 8.4163e+01 9.8149e+01 3.2767e+03 9.0331e+01 1.0762e+02 -3.7255e+01
1.9686e+00 8.2901e+01 9.3816e+01 3.3169e+03 8.9036e+01 1.0602e+02 -3.6656e+01
1.9868e+00 8.1750e+01 9.4776e+01 3.2007e+03 8.7794e+01 1.0449e+02 -3.6273e+01
2.0052e+00 8.0480e+01 9.2177e+01 3.3016e+03 8.6513e+01 1.0292e+02 -3.5607e+01
2.0237e+00 7.9378e+01 9.1020e+01 3.1528e+03 8.5310e+01 1.0143e+02 -3.5276e+01
2.0425e+00 7.8136e+01 9.0741e+01 3.2570e+03 8.4056e+01 9.9894e+01 -3.4619e+01
2.0614e+00 7.7045e+01 8.7453e+01 3.1369e+03 8.2875e+01 9.8438e+01 -3.4259e+01
2.0805e+00 7.5865e+01 8.8993e+01 3.1868e+03 8.1664e+01 9.6955e+01 -3.3685e+01
2.0997e+00 7.4757e+01 8.4571e+01 3.1406e+03 8.0492e+01 9.5516e+01 -3.3237e+01
2.1192e+00 7.3658e+01 8.6580e+01 3.1061e+03 7.9332e+01 9.4093e+01 -3.2787e+01
2.1388e+00 7.2524e+01 8.2531e+01 3.1431e+03 7.8165e+01 9.2667e+01 -3.2238e+01
2.1586e+00 7.1500e+01 8.3479e+01 3.0354e+03 7.7054e+01 9.1302e+01 -3.1895e+01
2.1786e+00 7.0359e+01 8.1112e+01 3.1264e+03 7.5898e+01 8.9896e+01 -3.1286e+01
2.1987e+00 6.9381e+01 8.0036e+01 2.9907e+03 7.4825e+01 8.8577e+01 -3.0990e+01
2.2191e+00 6.8267e+01 7.9861e+01 3.0830e+03 7.3696e+01 8.7205e+01 -3.0391e+01
2.2396e+00 6.7299e+01 7.6798e+01 2.9748e+03 7.2643e+01 8.5914e+01 -3.0068e+01
2.2604e+00 6.6246e+01 7.8300e+01 3.0173e+03 7.1557e+01 8.4594e+01 -2.9550e+01
2.2813e+00 6.5260e+01 7.4221e+01 2.9758e+03 7.0511e+01 8.3318e+01 -2.9145e+01
2.3024e+00 6.4286e+01 7.6118e+01 2.9429e+03 6.9478e+01 8.2057e+01 -2.8743e+01
2.3237e+00 6.3278e+01 7.2430e+01 2.9747e+03 6.8435e+01 8.0792e+01 -2.8250e+01
2.3452e+00 6.2376e+01 7.3310e+01 2.8777e+03 6.7453e+01 7.9590e+01 -2.7949e+01
2.3669e+00 6.1364e+01 7.1201e+01 2.9563e+03 6.6423e+01 7.8345e+01 -2.7404e+01
2.3889e+00 6.0507e+01 7.0211e+01 2.8357e+03 6.5477e+01 7.7187e+01 -2.7148e+01
2.4110e+00 5.9524e+01 7.0111e+01 2.9147e+03 6.4476e+01 7.5977e+01 -2.6618e+01
2.4333e+00 5.8677e+01 6.7329e+01 2.8186e+03 6.3550e+01 7.4846e+01 -2.6339e+01
2.4558e+00 5.7753e+01 6.8730e+01 2.8538e+03 6.2593e+01 7.3687e+01 -2.5887e+01
2.4785e+00 5.6892e+01 6.5065e+01 2.8158e+03 6.1673e+01 7.2569e+01 -2.5537e+01
2.5015e+00 5.6042e+01 6.6786e+01 2.7853e+03 6.0768e+01 7.1468e+01 -2.5191e+01
2.5246e+00 5.5160e+01 6.3507e+01 2.8111e+03 5.9850e+01 7.0359e+01 -2.4761e+01
2.5480e+00 5.4376e+01 6.4289e+01 2.7243e+03 5.8990e+01 6.9310e+01 -2.4507e+01
2.5716e+00 5.3487e+01 6.2436e+01 2.7917e+03 5.8082e+01 6.8216e+01 -2.4030e+01
2.5954e+00 5.2741e+01 6.1541e+01 2.6831e+03 5.7252e+01 6.7204e+01 -2.3814e+01
2.6194e+00 5.1875e+01 6.1470e+01 2.7523e+03 5.6367e+01 6.6140e+01 -2.3346e+01
2.6437e+00 5.1132e+01 5.8988e+01 2.6639e+03 5.5549e+01 6.5145e+01 -2.3105e+01
2.6682e+00 5.0316e+01 6.0233e+01 2.6952e+03 5.4700e+01 6.4122e+01 -2.2703e+01
2.6929e+00 4.9552e+01 5.6977e+01 2.6585e+03 5.3881e+01 6.3133e+01 -2.2391e+01
2.7178e+00 4.8799e+01 5.8492e+01 2.6295e+03 5.3073e+01 6.2157e+01 -2.2082e+01
2.7430e+00 4.8012e+01 5.5577e+01 2.6533e+03 5.2252e+01 6.1172e+01 -2.1691e+01
2.7684e+00 4.7313e+01 5.6256e+01 2.5689e+03 5.1480e+01 6.0237e+01 -2.1463e+01
2.7940e+00 4.6518e+01 5.4601e+01 2.6359e+03 5.0667e+01 5.9266e+01 -2.1023e+01
2.8198e+00 4.5850e+01 5.3786e+01 2.5264e+03 4.9917e+01 5.8360e+01 -2.0830e+01
2.8459e+00 4.5076e+01 5.3727e+01 2.5986e+03 4.9127e+01 5.7416e+01 -2.0396e+01
2.8723e+00 4.4411e+01 5.1481e+01 2.5073e+03 4.8388e+01 5.6526e+01 -2.0180e+01
2.8989e+00 4.3683e+01 5.2630e+01 2.5412e+03 4.7631e+01 5.5620e+01 -1.9809e+01
2.9257e+00 4.3002e+01 4.9656e+01 2.5054e+03 4.6897e+01 5.4740e+01 -1.9526e+01
2.9528e+00 4.2333e+01 5.1087e+01 2.4720e+03 4.6175e+01 5.3874e+01 -1.9250e+01
2.9801e+00 4.1634e+01 4.8400e+01 2.5062e+03 4.5448e+01 5.3007e+01 -1.8888e+01
3.0077e+00 4.1016e+01 4.9078e+01 2.4071e+03 4.4755e+01 5.2175e+01 -1.8697e+01
3.0356e+00 4.0313e+01 4.7567e+01 2.4935e+03 4.4043e+01 5.1327e+01 -1.8287e+01
3.0637e+00 3.9725e+01 4.6822e+01 2.3640e+03 4.3371e+01 5.0521e+01 -1.8133e+01
3.0920e+00 3.9043e+01 4.6869e+01 2.4560e+03 4.2681e+01 4.9700e+01 -1.7730e+01
3.1207e+00 3.8459e+01 4.4690e+01 2.3504e+03 4.2022e+01 4.8911e+01 -1.7553e+01
3.1496e+00 3.7820e+01 4.5983e+01 2.3924e+03 4.1359e+01 4.8121e+01 -1.7216e+01
3.1787e+00 3.7222e+01 4.3015e+01 2.3587e+03 4.0711e+01 4.7349e+01 -1.6968e+01
3.2081e+00 3.6636e+01 4.4649e+01 2.3144e+03 4.0073e+01 4.6588e+01 -1.6731e+01
3.2378e+00 3.6022e+01 4.1928e+01 2.3693e+03 3.9440e+01 4.5834e+01 -1.6398e+01
3.2678e+00 3.5482e+01 4.2798e+01 2.2443e+03 3.8822e+01 4.5098e+01 -1.6252e+01
3.2981e+00 3.4865e+01 4.1324e+01 2.3610e+03 3.8206e+01 4.4366e+01 -1.5862e+01
3.3286e+00 3.4352e+01 4.0627e+01 2.2033e+03 3.7604e+01 4.3649e+01 -1.5758e+01
3.3594e+00 3.3752e+01 4.0913e+01 2.3201e+03 3.7008e+01 4.2942e+01 -1.5374e+01
3.3905e+00 3.3244e+01 3.8544e+01 2.1982e+03 3.6422e+01 4.2244e+01 -1.5243e+01
3.4219e+00 3.2682e+01 4.0305e+01 2.2484e+03 3.5843e+01 4.1557e+01 -1.4931e+01
3.4536e+00 3.2160e+01 3.6959e+01 2.2165e+03 3.5274e+01 4.0883e+01 -1.4716e+01
3.4855e+00 3.1648e+01 3.9149e+01 2.1644e+03 3.4709e+01 4.0213e+01 -1.4518e+01
3.5178e+00 3.1108e+01 3.6086e+01 2.2333e+03 3.4160e+01 3.9561e+01 -1.4202e+01
3.5504e+00 3.0642e+01 3.7326e+01 2.0946e+03 3.3610e+01 3.8910e+01 -1.4107e+01
3.5833e+00 3.0093e+01 3.5830e+01 2.2246e+03 3.3075e+01 3.8277e+01 -1.3726e+01
3.6164e+00 2.9657e+01 3.5090e+01 2.0589e+03 3.2545e+01 3.7649e+01 -1.3672e+01
3.6499e+00 2.9119e+01 3.5798e+01 2.1803e+03 3.2019e+01 3.7028e+01 -1.3303e+01
3.6837e+00 2.8687e+01 3.2981e+01 2.0588e+03 3.1511e+01 3.6426e+01 -1.3209e+01
3.7178e+00 2.8188e+01 3.5442e+01 2.1084e+03 3.0996e+01 3.5818e+01 -1.2927e+01
3.7522e+00 2.7734e+01 3.1532e+01 2.0769e+03 3.0502e+01 3.5235e+01 -1.2734e+01
3.7869e+00 2.7292e+01 3.4339e+01 2.0304e+03 3.0009e+01 3.4652e+01 -1.2574e+01
3.8220e+00 2.6807e+01 3.0961e+01 2.0884e+03 2.9517e+01 3.4073e+01 -1.2277e+01
3.8574e+00 2.6421e+01 3.2462e+01 1.9695e+03 2.9055e+01 3.3525e+01 -1.2214e+01
3.8931e+00 2.5917e+01 3.1038e+01 2.0751e+03 2.8559e+01 3.2945e+01 -1.1862e+01
3.9291e+00 2.5562e+01 3.0228e+01 1.9385e+03 2.8125e+01 3.2429e+01 -1.1828e+01
3.9655e+00 2.5071e+01 3.1214e+01 2.0334e+03 2.7637e+01 3.1859e+01 -1.1495e+01
4.0022e+00 2.4709e+01 2.8267e+01 1.9343e+03 2.7212e+01 3.1355e+01 -1.1418e+01
4.0393e+00 2.4267e+01 3.0916e+01 1.9729e+03 2.6753e+01 3.0817e+01 -1.1167e+01
4.0767e+00 2.3869e+01 2.7054e+01 1.9415e+03 2.6316e+01 3.0303e+01 -1.1001e+01
4.1144e+00 2.3494e+01 2.9845e+01 1.9098e+03 2.5902e+01 2.9813e+01 -1.0856e+01
4.1525e+00 2.3055e+01 2.6665e+01 1.9426e+03 2.5444e+01 2.9282e+01 -1.0601e+01
4.1909e+00 2.2737e+01 2.8108e+01 1.8595e+03 2.5071e+01 2.8836e+01 -1.0539e+01
4.2297e+00 2.2279e+01 2.6781e+01 1.9266e+03 2.4607e+01 2.8300e+01 -1.0237e+01
4.2689e+00 2.1986e+01 2.6142e+01 1.8300e+03 2.4254e+01 2.7878e+01 -1.0201e+01
4.3084e+00 2.1545e+01 2.6898e+01 1.8914e+03 2.3806e+01 2.7361e+01 -9.9134e+00
4.3483e+00 2.1238e+01 2.4477e+01 1.8193e+03 2.3448e+01 2.6936e+01 -9.8425e+00
4.3886e+00 2.0848e+01 2.6580e+01 1.8428e+03 2.3039e+01 2.6460e+01 -9.6237e+00
4.4292e+00 2.0503e+01 2.3456e+01 1.8177e+03 2.2660e+01 2.6016e+01 -9.4767e+00
4.4702e+00 2.0176e+01 2.5632e+01 1.7912e+03 2.2297e+01 2.5589e+01 -9.3499e+00
4.5116e+00 1.9793e+01 2.3087e+01 1.8135e+03 2.1897e+01 2.5127e+01 -9.1244e+00
4.5533e+00 1.9516e+01 2.4173e+01 1.7476e+03 2.1570e+01 2.4739e+01 -9.0710e+00
4.5955e+00 1.9116e+01 2.3094e+01 1.7976e+03 2.1164e+01 2.4272e+01 -8.8030e+00
4.6380e+00 1.8860e+01 2.2561e+01 1.7193e+03 2.0855e+01 2.3904e+01 -8.7730e+00
4.6810e+00 1.8476e+01 2.3084e+01 1.7667e+03 2.0464e+01 2.3455e+01 -8.5186e+00
4.7243e+00 1.8209e+01 2.1203e+01 1.7071e+03 2.0151e+01 2.3085e+01 -8.4555e+00
4.7680e+00 1.7869e+01 2.2730e+01 1.7237e+03 1.9794e+01 2.2671e+01 -8.2646e+00
4.8122e+00 1.7569e+01 2.0345e+01 1.7047e+03 1.9464e+01 2.2287e+01 -8.1321e+00
4.8567e+00 1.7285e+01 2.1903e+01 1.6760e+03 1.9145e+01 2.1914e+01 -8.0249e+00
4.9017e+00 1.6952e+01 1.9982e+01 1.7015e+03 1.8800e+01 2.1517e+01 -7.8228e+00
4.9471e+00 1.6712e+01 2.0708e+01 1.6338e+03 1.8512e+01 2.1177e+01 -7.7813e+00
4.9929e+00 1.6367e+01 1.9890e+01 1.6876e+03 1.8165e+01 2.0779e+01 -7.5435e+00
5.0391e+00 1.6144e+01 1.9410e+01 1.6066e+03 1.7890e+01 2.0455e+01 -7.5214e+00
5.0857e+00 1.5816e+01 1.9777e+01 1.6587e+03 1.7559e+01 2.0075e+01 -7.2988e+00
5.1328e+00 1.5582e+01 1.8305e+01 1.5977e+03 1.7282e+01 1.9750e+01 -7.2457e+00
5.1803e+00 1.5294e+01 1.9423e+01 1.6162e+03 1.6979e+01 1.9400e+01 -7.0817e+00
5.2283e+00 1.5034e+01 1.7578e+01 1.6002e+03 1.6692e+01 1.9067e+01 -6.9673e+00
5.2767e+00 1.4790e+01 1.8742e+01 1.5670e+03 1.6416e+01 1.8746e+01 -6.8781e+00
5.3255e+00 1.4509e+01 1.7226e+01 1.6009e+03 1.6125e+01 1.8411e+01 -6.7041e+00
5.3748e+00 1.4296e+01 1.7768e+01 1.5229e+03 1.5865e+01 1.8109e+01 -6.6718e+00
5.4246e+00 1.4011e+01 1.7090e+01 1.5889e+03 1.5582e+01 1.7783e+01 -6.4678e+00
5.4748e+00 1.3809e+01 1.6650e+01 1.4975e+03 1.5328e+01 1.7488e+01 -6.4505e+00
5.5255e+00 1.3539e+01 1.6983e+01 1.5605e+03 1.5060e+01 1.7179e+01 -6.2591e+00
5.5766e+00 1.3329e+01 1.5643e+01 1.4941e+03 1.4807e+01 1.6886e+01 -6.2135e+00
5.6283e+00 1.3086e+01 1.6749e+01 1.5167e+03 1.4553e+01 1.6593e+01 -6.0723e+00
5.6804e+00 1.2863e+01 1.4970e+01 1.5019e+03 1.4305e+01 1.6307e+01 -5.9735e+00
5.7330e+00 1.2647e+01 1.6226e+01 1.4651e+03 1.4058e+01 1.6022e+01 -5.8979e+00
5.7860e+00 1.2414e+01 1.4683e+01 1.5046e+03 1.3821e+01 1.5748e+01 -5.7464e+00
5.8396e+00 1.2220e+01 1.5312e+01 1.4215e+03 1.3579e+01 1.5470e+01 -5.7216e+00
5.8937e+00 1.1984e+01 1.4664e+01 1.4932e+03 1.3350e+01 1.5206e+01 -5.5404e+00
5.9482e+00 1.1802e+01 1.4151e+01 1.3998e+03 1.3117e+01 1.4938e+01 -5.5300e+00
6.0033e+00 1.1572e+01 1.4740e+01 1.4647e+03 1.2893e+01 1.4679e+01 -5.3578e+00
6.0589e+00 1.1390e+01 1.3116e+01 1.3987e+03 1.2670e+01 1.4423e+01 -5.3228e+00
6.1150e+00 1.1179e+01 1.4668e+01 1.4205e+03 1.2450e+01 1.4170e+01 -5.1981e+00
6.1716e+00 1.0986e+01 1.2510e+01 1.4050e+03 1.2236e+01 1.3923e+01 -5.1120e+00
6.2287e+00 1.0805e+01 1.4172e+01 1.3723e+03 1.2026e+01 1.3681e+01 -5.0517e+00
6.2864e+00 1.0595e+01 1.2367e+01 1.4075e+03 1.1813e+01 1.3438e+01 -4.9108e+00
6.3446e+00 1.0442e+01 1.3193e+01 1.3359e+03 1.1618e+01 1.3212e+01 -4.9011e+00
6.4033e+00 1.0222e+01 1.2547e+01 1.3973e+03 1.1404e+01 1.2968e+01 -4.7293e+00
6.4626e+00 1.0082e+01 1.2027e+01 1.3168e+03 1.1221e+01 1.2756e+01 -4.7352e+00
6.5224e+00 9.8692e+00 1.2791e+01 1.3681e+03 1.1010e+01 1.2516e+01 -4.5753e+00
6.5828e+00 9.7242e+00 1.1066e+01 1.3104e+03 1.0831e+01 1.2309e+01 -4.5556e+00
6.6437e+00 9.5380e+00 1.2743e+01 1.3261e+03 1.0635e+01 1.2084e+01 -4.4450e+00
6.7052e+00 9.3714e+00 1.0523e+01 1.3123e+03 1.0449e+01 1.1872e+01 -4.3698e+00
6.7673e+00 9.2225e+00 1.2194e+01 1.2868e+03 1.0277e+01 1.1673e+01 -4.3222e+00
6.8299e+00 9.0305e+00 1.0448e+01 1.3145e+03 1.0081e+01 1.1451e+01 -4.1901e+00
6.8932e+00 8.9129e+00 1.1282e+01 1.2574e+03 9.9292e+00 1.1273e+01 -4.1924e+00
6.9570e+00 8.7081e+00 1.0723e+01 1.3037e+03 9.7271e+00 1.1046e+01 -4.0323e+00
7.0214e+00 8.6028e+00 1.0306e+01 1.2380e+03 9.5854e+00 1.0880e+01 -4.0494e+00
7.0864e+00 8.4081e+00 1.0981e+01 1.2768e+03 9.3911e+00 1.0661e+01 -3.9030e+00
7.1520e+00 8.2922e+00 9.4845e+00 1.2305e+03 9.2462e+00 1.0492e+01 -3.8920e+00
7.2182e+00 8.1283e+00 1.0867e+01 1.2425e+03 9.0734e+00 1.0296e+01 -3.7932e+00
7.2850e+00 7.9850e+00 9.0041e+00 1.2317e+03 8.9143e+00 1.0114e+01 -3.7268e+00
7.3525e+00 7.8591e+00 1.0351e+01 1.2074e+03 8.7672e+00 9.9442e+00 -3.6890e+00
7.4205e+00 7.6883e+00 8.9604e+00 1.2289e+03 8.5922e+00 9.7474e+00 -3.5701e+00
7.4892e+00 7.5920e+00 9.6064e+00 1.1761e+03 8.4653e+00 9.5985e+00 -3.5791e+00
7.5586e+00 7.4108e+00 9.1573e+00 1.2161e+03 8.2865e+00 9.3985e+00 -3.4353e+00
7.6285e+00 7.3241e+00 8.7877e+00 1.1586e+03 8.1681e+00 9.2593e+00 -3.4537e+00
7.6992e+00 7.1555e+00 9.2685e+00 1.1959e+03 8.0013e+00 9.0718e+00 -3.3228e+00
7.7704e+00 7.0559e+00 8.1133e+00 1.1568e+03 7.8770e+00 8.9277e+00 -3.3124e+00
